RecordID,Temperature,Humidity,PM2.5 Concentration,PM10 Concentration,Nitrogen dioxide levels,Sulfur dioxide levels,Carbon monoxide levels,Proximity_to_Industrial_Areas,Population_Density,Air Quality
2902,25.1,60.1,3.7,9.4,11.5,6.5,0.77,10.2,313,Good
2903,23.1,57.1,1,6.9,22.8,5.6,0.94,12,535,Good
2904,34.4,90.8,12.5,27,29.4,9.8,1.47,11,477,Moderate
2905,27.4,67.2,86.2,86.5,18.8,9.9,1.29,5.1,354,Moderate
2906,24.5,61.3,1.7,5.2,22.3,4.8,0.97,10.8,548,Good
2907,25.3,88.7,50.1,65.4,39,16.6,1.98,5.1,696,Poor
2908,45.9,66.1,2.5,19.2,33.8,27.7,2.12,5.5,472,Poor
2909,36.7,71.8,47.7,56.7,28.8,18,1.57,7.6,702,Moderate
2910,43.2,72.5,13.6,41.5,37.6,24.4,2.79,2.6,870,Hazardous
2911,29.8,80.8,10.4,14.9,17.1,-0.4,1.53,5.7,502,Moderate
2912,28.8,74.7,30.4,35.4,22.5,5.4,1.91,6.1,482,Moderate
2913,25.4,75.4,33.4,35.5,31.4,9.4,1.8,5.8,600,Moderate
2914,29.9,63.3,3.8,16,24.2,7.9,1.42,8.9,710,Moderate
2915,30.3,72.5,5.7,11.2,16.6,4.4,1.21,11.6,305,Good
2916,22.7,68.4,3.2,7.7,15.6,7.1,1.05,10.2,409,Good
2917,18.4,60.6,3,8.4,16.6,7.3,1.04,10.2,444,Good
2918,23.6,68.7,8.3,13.7,19.7,4.1,0.95,11.2,255,Good
2919,27.1,66.5,14.8,29.8,35.6,15.6,1.99,3.3,577,Poor
2920,38.5,79.8,70.6,88.1,36.1,9.8,1.86,4.6,565,Poor
2921,30.4,60.1,0.9,14.1,27.2,12.1,1.26,5.6,641,Moderate
2922,27.3,45.8,3.8,7.8,19.3,7.1,0.99,11.7,312,Good
2923,43.3,62.8,8,21.7,31.1,10.2,2.51,4.7,429,Poor
2924,28.9,49.4,12.9,18.5,18.5,4.7,0.89,10.1,461,Good
2925,38.1,63,41.2,57.7,30.5,24.3,2.38,3.9,537,Poor
2926,36.5,81.6,6.1,19.4,29,20.5,1.92,4.2,690,Poor
2927,26,64.5,10.4,15.5,25.2,3.1,0.98,5.3,359,Moderate
2928,38.2,82.1,8.4,26.5,24.6,7.4,2.6,5.2,696,Poor
2929,24.4,75.5,16.1,20.4,25.3,5.1,0.86,11.3,357,Good
2930,29.2,45.9,1.9,10.9,29.4,5.5,1.1,6.1,647,Moderate
2931,27.4,67.4,10.8,32.6,51.6,25.2,2.88,2.6,846,Hazardous
2932,25,72.6,1.5,6.9,19,5.7,0.94,14.8,407,Good
2933,22,51.9,5.5,9.8,15,7.3,0.88,12,601,Good
2934,46.8,91,0.2,17,55.2,19.5,2.36,2.5,587,Hazardous
2935,27.1,63,15.9,18.5,15.7,6.9,0.96,10.3,383,Good
2936,30.8,55.6,15,22.3,22,15.9,1.64,6.1,451,Moderate
2937,27.8,67.1,0.4,4.6,22.4,4.3,1.05,11.2,371,Good
2938,30.7,64.6,7.9,23.1,30.7,19,1.39,16.6,399,Moderate
2939,24,68.7,18.6,31.1,30.6,7.3,1.44,6,588,Moderate
2940,25.3,75.6,2.8,5.9,23.8,6.4,1.12,10.1,299,Good
2941,40.6,93.3,21.5,48.7,19,14.2,1.85,6.3,464,Poor
2942,34.4,65.1,48.4,58.5,29.6,7.8,1.27,7.1,435,Moderate
2943,34,58.3,36.6,52.4,28.4,5.3,1.49,6.9,499,Moderate
2944,28.5,49.4,1,5.9,16.6,5.6,0.93,10.6,328,Good
2945,30.6,51.1,8.3,10.1,23.1,5.7,1.11,15,221,Good
2946,30,89,9.2,30.2,29.7,17.5,1.83,8.2,428,Poor
2947,27.8,47.6,31.6,35.3,21.8,6.4,1.13,14,591,Good
2948,21,44,2.6,8.8,25.2,5.7,0.95,17.2,488,Good
2949,25.6,57.7,10,15.8,22.1,2.5,0.98,15.4,470,Good
2950,23.8,67.9,15.3,19.2,25,5.1,0.97,10,366,Good
2951,25.2,71.3,30.4,36,14.7,4.8,0.94,11.2,432,Good
2952,35.2,71.8,12.2,25.7,28,7.1,1.27,7.8,327,Moderate
2953,33.8,89.3,14.1,25.3,23,11.3,1.33,9.1,671,Moderate
2954,25.5,47.4,9.5,8.9,25.2,5.9,1.24,10.6,404,Good
2955,31.7,75.7,29.7,43.1,19.5,2.2,1.25,6.4,685,Moderate
2956,38.7,116.9,33.1,53.6,46,26.2,2.46,8.2,834,Hazardous
2957,31.2,93.7,6.3,10.9,19,14.2,1.51,7.1,344,Moderate
2958,27.3,74.8,10.3,10.9,14.2,6.3,1.04,18.7,577,Good
2959,26.1,46.8,7.8,14.1,24.9,4.6,1.03,13.5,603,Good
2960,47.8,70.2,35.4,55.1,35.3,22.9,2.07,3.3,607,Hazardous
2961,50.6,96.3,42,61.6,33.6,33.9,1.97,3,477,Hazardous
2962,31.9,77.1,7.3,16.9,25.4,11.3,1.56,6.3,471,Moderate
2963,25,45.7,0.1,3.6,14.3,7.9,1.03,10.7,316,Good
2964,39.3,74.8,28.1,49.3,33,21.3,1.84,3.8,730,Poor
2965,27.6,51.2,7,14.8,19.6,6.1,0.98,18.2,315,Good
2966,22.5,43.6,11.8,16.3,13.2,5.4,0.99,10.5,307,Good
2967,22.8,65.3,6.6,13.3,14.7,6.7,1.03,11.3,318,Good
2968,38.8,60.7,0.3,16,35.3,24.9,2,7.2,596,Poor
2969,21.2,55.6,3.4,5.4,25.2,2.8,0.88,11.3,404,Good
2970,27.2,82.5,18.7,37.1,32.5,14.5,1.96,4.5,544,Poor
2971,24.5,59.1,35.9,46.4,36.8,22.7,1.83,3.5,562,Poor
2972,30.2,48.6,6.9,15.8,19.7,9.4,1.57,5.2,598,Moderate
2973,55,63,29.4,49.3,35.5,25.7,2.49,2.7,785,Hazardous
2974,24.9,76.2,49,54.7,13.8,10.5,1.3,7.4,664,Moderate
2975,28.7,58.3,32.9,45.6,26.7,13.6,1.6,7.3,352,Moderate
2976,26.3,80.1,3.2,9.7,20.2,6,1.03,12.5,269,Good
2977,20.6,63.5,14.1,23.5,30,8.3,1.54,6.1,646,Moderate
2978,33.1,66.1,21.1,41.6,27.9,17.7,2.23,3.4,733,Poor
2979,42.4,97.9,28,53.6,36.9,29.4,1.72,4.9,665,Poor
2980,34,83.1,10.5,25.8,22.6,5.7,1.28,5.4,522,Moderate
2981,34.7,61,9.4,29.9,22,18.7,1.7,5.8,466,Poor
2982,28.7,53.9,18.3,20.4,25.7,7.5,0.98,11.2,406,Good
2983,28.1,85.3,1.6,18.3,32,7.5,1.37,7.9,521,Moderate
2984,27.9,76.5,4,10.1,11.6,4.2,1.12,11.2,267,Good
2985,18.5,61.3,5.6,8.9,21.5,7.2,0.86,10.8,226,Good
2986,19.2,51.9,6.3,10.6,20.9,7.7,1.1,10.1,500,Good
2987,23,65.6,3.9,8.2,23.8,5.8,1.08,10.5,285,Good
2988,40.1,93.5,51.1,54.6,27.7,13.8,2.16,8.4,400,Poor
2989,20.2,54.9,10.9,16.6,12.1,7.8,1.14,10.2,534,Good
2990,24.7,43.2,5.3,11.2,13.7,1.4,1.01,10.1,552,Good
2991,26.6,58.5,30.6,34.3,25.2,3.7,1.04,12.1,341,Good
2992,36.8,87.2,41.4,57,35.9,20.6,1.7,3.6,749,Poor
2993,32.3,74.5,7.4,9.9,24.2,17.8,1.67,5.1,611,Moderate
2994,27.6,51.7,16.9,24.5,19.4,6.1,0.81,10.1,306,Good
2995,30.2,70.3,4.3,17.1,17.9,14.7,1.41,5.5,401,Moderate
2996,40,63.2,14.9,24,27.4,7,1.51,6.4,569,Moderate
2997,24.1,70.4,8.1,15.7,21.7,3.4,1.04,10.2,223,Good
2998,39,92.4,1.7,3.6,31.7,4.8,1.19,7,428,Moderate
2999,19.3,41.7,15.2,21.3,21.5,7.6,0.85,13.2,255,Good
3000,26.6,44.6,16.5,21.6,17.1,6.6,0.98,13.7,555,Good
3001,33.7,80.9,9.6,26.4,30.5,22,2.76,4.3,446,Poor
3002,18.6,49.8,14,18.6,23.3,4.4,0.77,10,262,Good
3003,34.6,67.9,29.7,53.8,28.9,18.9,2.55,2.7,746,Hazardous
3004,21.8,60.7,0,4.6,22.3,3.9,1.04,12.2,333,Good
3005,21.3,63.9,6.1,8,25.7,15.7,1.35,8,610,Moderate
3006,28.7,45.3,42.8,47.4,11.7,2.9,1.04,19.3,577,Good
3007,28.9,52.7,0.3,6.5,15.7,5.7,1.14,11.9,568,Good
3008,57.8,108.4,3.1,11.2,51.5,19.4,2.08,3,537,Hazardous
3009,22.9,78.5,6.7,9.7,15.9,2.2,0.99,10,249,Good
3010,27.4,54.4,6.2,10,24.7,4.2,0.92,12,339,Good
3011,22.6,66.2,3.1,8,16.8,7.1,0.84,10.4,321,Good
3012,27,58.1,8.5,12.2,25.8,5.5,0.99,17.8,324,Good
3013,28.1,78.1,30.4,38.6,33.9,7.9,1.35,8.7,465,Moderate
3014,34.3,99.6,14.3,24.7,32.2,13.6,1.89,6.8,487,Poor
3015,38.6,92.3,37.8,55.3,40.9,16.3,2.65,2.6,564,Hazardous
3016,30.3,92.7,2.2,15.3,21,6.8,1.8,6.6,511,Moderate
3017,23.6,72.3,0.8,13.8,26.4,11,1.68,6.2,543,Moderate
3018,26.1,48,17.3,22.3,18.6,2,1.02,11.2,313,Good
3019,31.9,73.3,11.1,21.8,15.1,7.2,1.54,7.4,543,Moderate
3020,32.2,62.2,23.6,32,32.8,10.1,1.54,9,685,Moderate
3021,23.7,61.5,19.4,25,11.8,0.9,1.18,12,333,Good
3022,30.2,53.6,47.4,60,23.3,13.5,1.61,5.2,529,Moderate
3023,30.2,71.7,18.3,29.4,16.1,8.9,1.48,5.5,479,Moderate
3024,29.8,72.4,13.4,19.9,13,3.9,1.06,10.5,568,Good
3025,28.1,50.3,3.8,14.1,21,12.7,1.52,6.3,496,Moderate
3026,38.1,65.7,16.6,34.5,23.9,5.8,1.97,5.5,607,Poor
3027,21.3,62.8,9.4,17.8,24.6,4.8,0.89,13.2,214,Good
3028,39.1,101.5,57.8,71.2,28,22,2.11,4.4,521,Poor
3029,32.3,98.4,27.5,39.8,35.2,13.5,2.07,4.3,773,Poor
3030,19.7,73.1,30.4,34.6,13.6,4.2,0.87,10,545,Good
3031,25.8,54.6,6.5,7.6,13.6,5.8,1.04,12.1,401,Good
3032,31.8,97.6,39.5,51.6,25.5,9.9,1.81,6,652,Poor
3033,21.7,42,1.2,5.8,27.7,3.2,0.87,12.4,248,Good
3034,25.2,74.1,32,38.9,21.1,6.9,1.02,10.7,540,Good
3035,36.7,78.7,31.3,69.8,30.7,21.1,1.95,4.1,749,Poor
3036,35.1,92.9,16.9,37.8,40.1,16.8,1.86,6.5,777,Poor
3037,40,94.4,30.9,48.1,41.2,11.4,2.6,5.8,860,Hazardous
3038,38.5,92.3,1.9,12.7,33.6,13.8,2.99,4.9,848,Hazardous
3039,28,67.3,116.2,126.2,26.6,4.8,1.32,5.7,307,Moderate
3040,35.1,92.3,81.2,114.2,35.1,14.7,2.5,2.7,589,Hazardous
3041,28.8,74.3,29.9,40.6,26.6,6.9,1.43,5.4,649,Moderate
3042,22.9,78,15.2,18.3,16.9,2.3,1.17,14.1,263,Good
3043,29.4,76.2,12.9,28,27,13.9,1.58,7.8,696,Moderate
3044,29.6,68.4,22.3,31.8,26.2,6.2,1.55,5.9,582,Moderate
3045,33.8,64.8,12.6,21.7,21.3,8.3,1.5,5.2,593,Moderate
3046,37.7,63.6,24.2,32.1,24.3,13.2,1.59,5.6,600,Moderate
3047,24.1,55.2,7.8,11.6,17.7,6.1,0.95,10.9,461,Good
3048,26.4,72.7,2.4,6.2,20.3,9,0.94,10.1,431,Good
3049,26.4,46.2,18.3,27,23,2.2,1.07,16.8,254,Good
3050,43.7,76.2,56.6,64.2,23.2,12.3,1.4,5.6,390,Moderate
3051,25.1,48.7,8.6,17.9,17.5,4.2,0.98,19.7,403,Good
3052,44.3,81.8,58.8,67.8,39.8,11.3,2.51,9,795,Poor
3053,38.1,79.6,32,40.8,27.7,11.6,1.45,6.3,411,Moderate
3054,31.7,52.4,11.2,22,32.4,13.3,1.52,7.3,460,Moderate
3055,21.7,67.5,35.7,42.5,16,4.5,1.16,10.1,231,Good
3056,43.3,62.4,23.3,47.6,39.7,10.8,2.98,2.8,586,Hazardous
3057,25.6,64.6,56.7,67.9,28,6.9,1.6,9.4,334,Moderate
3058,23.6,54.1,15.8,19.2,21.2,6.4,0.86,13.1,377,Good
3059,25.5,51,10.2,14.7,14.7,6.1,1.07,11,214,Good
3060,25.2,58.1,7.9,13.3,23.3,5.6,0.93,10.4,526,Good
3061,25.9,57,3.6,18.9,22.5,9.8,1.52,6.9,352,Moderate
3062,50.7,68,39.7,60.8,35.2,29.7,2.77,4.7,862,Hazardous
3063,32.2,42.8,24.8,37.3,26.9,16.8,1.16,5.8,453,Moderate
3064,31.5,73.7,5.3,20.6,32.5,8.7,2.22,10.7,569,Poor
3065,39.9,78.7,71.9,85.2,39.7,16.3,2.54,3.3,957,Hazardous
3066,34.5,78.6,20.7,37.6,26.7,14.1,2.35,4.6,702,Poor
3067,30.1,78.3,38.7,45.7,35.3,9.2,1.46,5.8,562,Moderate
3068,32.3,78.2,25.8,39.1,31.5,7,1.5,5.2,380,Moderate
3069,31.5,49.1,36.6,40.4,26.6,7.9,1.58,6.6,318,Moderate
3070,44.4,104.7,6.6,32.3,45.7,15.6,2.72,4.1,888,Hazardous
3071,40.3,110.3,21.7,36.2,43.1,23.4,2.3,5.8,746,Hazardous
3072,38.4,100.3,44.3,63.7,26.9,14.9,1.88,3.4,605,Poor
3073,40.4,71.5,30.1,46.8,43.9,18.1,2.13,5.3,790,Hazardous
3074,28.1,91.6,6.4,13.5,37.9,10,1.26,7.2,331,Moderate
3075,29.9,86,31.7,41.8,29.7,3.2,1.38,6.4,498,Moderate
3076,31.9,69,85.7,103.6,25.8,12.5,1.65,5.2,621,Moderate
3077,32.3,76.8,19.1,38.4,23.9,12.6,1.69,6.2,674,Moderate
3078,31.5,80.1,26.2,28,14.9,7.3,1.21,7.6,317,Moderate
3079,34.7,54.2,64,74.2,18.1,13.7,1.57,9.6,592,Moderate
3080,18.1,62.9,23.2,26.6,12.7,5.1,0.92,12.2,476,Good
3081,31.1,83.6,15.4,25.6,34.7,6.7,1.43,6.4,376,Moderate
3082,26,44.9,17.3,23.7,17.1,4.1,0.84,11.7,435,Good
3083,24.1,83.6,49.8,60.3,28.4,9.6,1.54,6.4,543,Moderate
3084,42.9,53.3,0.6,14.2,19.7,9.4,1.7,7.2,604,Moderate
3085,35.5,79.7,98.5,115.3,18.1,15.9,1.67,5.8,563,Moderate
3086,40.9,94.6,19.1,45,50.8,27.7,2.39,2.8,697,Hazardous
3087,18.3,70.2,15.9,23.1,18,7.4,1.16,10.2,399,Good
3088,27.7,71.7,34.5,43.9,21.7,8,1.6,8.2,385,Moderate
3089,37,60.4,1.3,17.8,32.1,19.7,2.22,4.8,407,Poor
3090,26.4,74.6,73.9,86.5,24.4,7,1.65,5.1,603,Moderate
3091,24.2,67.6,19.4,35.1,24.2,9.6,1.91,6.2,422,Poor
3092,29.4,91,25.4,47.2,37.6,19.6,1.66,3.7,675,Poor
3093,46.3,76.9,117.4,124.5,42.4,40.5,2.4,3.5,789,Hazardous
3094,25.7,78.6,6.2,10.6,22.3,3.8,0.97,10.1,322,Good
3095,24.6,84.2,8.3,22.1,36.4,11.7,1.36,7.9,329,Moderate
3096,31.6,60.9,18,35.8,17.9,11,1.34,7.9,458,Moderate
3097,37.8,73.1,0.2,26.8,37.5,25.7,1.28,2.8,631,Hazardous
3098,45.3,85.9,23.3,50.1,33.3,19.9,2.45,7.9,715,Hazardous
3099,25,64.5,6.9,15.4,17.8,8.3,0.87,11.3,329,Good
3100,43,65.1,21.8,47.5,25.1,23.8,1.7,4.6,569,Poor
3101,26.2,44.5,12.4,17.9,13.3,0.5,0.76,14.8,296,Good
3102,20.2,58,2.8,5.5,17.2,1.8,1.01,13.3,312,Good
3103,26.8,82.3,25.1,35.7,15.4,9.4,1.72,11.7,332,Moderate
3104,28.6,42.3,12,22.5,27.8,13.3,1.35,5.2,648,Moderate
3105,18.9,41.8,4.4,10.2,25.7,1.9,0.96,10.1,564,Good
3106,30,39,8.7,13.1,15.1,6.2,0.95,11.8,492,Good
3107,35.6,75,29,41.8,32.2,11.9,1.95,5.8,748,Poor
3108,39,60.5,31.6,37,44,20.1,2.3,5.1,406,Poor
3109,44.9,84.2,2.9,16.2,33.4,17,1.93,4.4,701,Hazardous
3110,27.8,78.7,16.8,21.9,13.5,4.6,1.08,12.3,293,Good
3111,31.6,61.2,2.4,8.6,15.3,5.1,0.97,10.2,501,Good
3112,24.4,53.1,3.6,10.5,15,7,1.04,10.2,353,Good
3113,27.5,45.4,31.3,34.7,14,7.1,1.04,11.3,573,Good
3114,30.3,94.9,15.4,28.7,32.9,10.2,1.48,7,620,Moderate
3115,38.1,82.6,5.1,13.8,25,9.9,1.5,6.7,582,Moderate
3116,20,72.8,3.6,8.3,26.2,6.5,0.95,11.1,516,Good
3117,26.6,77.5,6.3,11.5,11.8,7,1.15,10.1,245,Good
3118,24.7,59.9,2.4,8,23.1,6.9,1.06,11.4,356,Good
3119,32.9,49.7,42.5,40.5,21.1,13.9,1.7,5.7,374,Moderate
3120,30.7,50.1,23.6,44.2,28.9,12.7,1.56,6.4,659,Moderate
3121,24.2,71.6,5.9,11.1,19.5,2.7,1.13,10.5,547,Good
3122,27.2,71.6,10.7,24.4,31.4,15.4,2.09,4,434,Poor
3123,24.1,39.7,9.6,14.8,23.9,4.6,0.92,13.4,350,Good
3124,25.8,78.8,11.4,19.7,23.1,7.5,0.92,10.6,547,Good
3125,25.1,49.8,0.1,6,22.4,3.3,0.73,11.8,510,Good
3126,26.4,56.9,4.9,8.9,10.7,6.3,0.99,10.2,276,Good
3127,38.4,99.1,31,52.7,32.7,18.1,2.13,4.7,646,Poor
3128,27.2,79.2,56,59.4,20.1,5,1.94,5.7,541,Moderate
3129,26.9,86.9,14,25.2,24.3,14.6,1.39,7.8,328,Moderate
3130,27,86.2,40.4,50.4,30.1,21.9,1.99,9.8,581,Poor
3131,34.6,52.4,72.4,82.4,17.6,9.4,1.43,9.2,343,Moderate
3132,35.1,67.6,14.2,25.5,25,5.6,1.52,5.1,345,Moderate
3133,35.1,100.9,48.5,69.4,44.6,3,2.82,3.1,830,Hazardous
3134,32.5,69.6,38.3,48.2,33.7,10.6,1.24,6.1,358,Moderate
3135,28.7,67.8,58.9,68.3,21.3,7.4,1.15,10.5,614,Good
3136,28.8,58,6.3,36.4,42.2,1.9,2.43,3.5,505,Poor
3137,25.7,69.6,3.8,7.4,25.1,4.6,0.97,10.2,310,Good
3138,24.9,54.3,21.7,38,18.9,9.1,1.45,9.6,437,Moderate
3139,24.3,40.8,10.6,16.6,13.2,7.3,0.85,14.3,398,Good
3140,23.4,54.9,13.7,18.9,22.6,5.3,1.12,13.5,269,Good
3141,32,63.8,53.7,62.1,27.2,6.8,1.49,17.1,345,Moderate
3142,19.2,69.6,5.6,15.1,15.2,4.8,1.08,10.6,509,Good
3143,27.2,68.6,1.5,11.8,29.7,21.9,1.91,7.9,410,Poor
3144,25.1,53.9,3,10.4,15.6,5.9,0.89,11,201,Good
3145,27.1,87.7,23.2,36.1,24.4,10.5,1.55,6,376,Moderate
3146,33.7,83.3,10.2,32.2,33.6,27.7,2.53,11.9,541,Poor
3147,34.8,71.8,43.9,67.2,42.7,25.6,2.39,14.3,501,Poor
3148,24.4,65.5,2.5,9.2,19.2,6.1,1.12,11.5,393,Good
3149,18.7,66.1,45.5,51.5,22.7,6.3,1.03,17.2,384,Good
3150,30.4,102.2,24.6,30.2,35,19.3,1.93,5.5,758,Poor
3151,28.5,53.4,19.2,25.1,13.5,2.8,1,14.6,262,Good
3152,24.6,78.6,8,12.4,23.1,4.4,0.98,10.1,501,Good
3153,25.2,75,20.4,25.4,13.9,4.9,0.91,10.2,390,Good
3154,36.1,87.2,76.7,98.2,35.3,27.6,2.5,3.5,771,Hazardous
3155,34.6,71.4,20.4,32.4,22.9,7,1.64,7.6,514,Moderate
3156,26.5,82.2,23.9,34,19.7,5.7,1.31,5.2,438,Moderate
3157,22.7,80.1,0.2,14,20.6,11.9,1.51,5,376,Moderate
3158,22.2,60.1,19.6,22.5,17.6,7.5,0.97,12.1,558,Good
3159,34.2,93.5,65,77.5,26.1,13.1,1.3,5.6,438,Moderate
3160,21.7,61.4,0.6,4.7,13,4.5,1.12,12.2,489,Good
3161,32.7,68.5,0.8,13.2,18.2,4.6,1.38,12.3,478,Moderate
3162,26.7,65.2,2.7,7,17.6,6.8,1.02,11.1,510,Good
3163,39.3,96.3,25.2,62.4,34.3,29,2.23,4.1,623,Hazardous
3164,32.3,75.4,81.6,111.5,35.8,17.3,1.84,4.5,454,Poor
3165,26,52.7,3,11.4,16.9,3.8,0.92,10.5,457,Good
3166,23.3,66.1,0.8,5.2,18.4,5.7,0.89,10.3,492,Good
3167,23.6,67.4,17.9,28.8,25.6,7.3,1.71,6.2,670,Moderate
3168,26.4,64,25.7,31.6,32.1,12.5,1.64,10,589,Moderate
3169,39.4,80.3,37.6,53.3,39,13.6,1.99,4.4,448,Poor
3170,30.6,57.1,6.5,16.8,21,8.8,1.74,5.3,543,Moderate
3171,33.8,84.6,8,23.7,27.8,12,2.94,3.6,839,Hazardous
3172,30.8,83.8,0.1,1.3,32.5,5.1,1.53,5.7,601,Moderate
3173,27.3,47.6,17,23.5,12.9,2.5,0.93,10.7,571,Good
3174,25,82.2,34.6,40.2,10.8,10.3,1.01,14.2,608,Good
3175,41,98.3,96.1,122.2,47.2,27.7,2.97,4.1,686,Hazardous
3176,28.8,58,3.7,3.6,24.5,3.1,1.11,10.9,519,Good
3177,23.1,53.9,9.2,12.1,15.8,0.5,0.99,10.6,365,Good
3178,27.4,67.3,41.8,52.9,22.4,12.4,1.65,9.6,446,Moderate
3179,39.2,77,121.6,121.2,30.1,22.4,2.8,8.1,734,Hazardous
3180,56,53.6,6,21.7,40.5,9.1,2.46,9,718,Poor
3181,43.2,64.6,31.2,48.6,36.7,14.7,2.3,3.4,540,Poor
3182,42.4,102.6,18.2,38.5,46.7,6.6,2.67,9.5,720,Hazardous
3183,42.6,99.7,18.3,34.1,35.9,34.6,2.61,3.4,832,Hazardous
3184,26.1,67.9,19.4,21.4,16,-1.4,1.11,13.4,528,Good
3185,26.8,88.6,16,28.5,44.6,19.1,2.13,6.7,484,Poor
3186,25.4,83.8,21,27.7,22.3,11.3,1.3,16,388,Moderate
3187,23.3,48,10.8,16.7,22.9,3.2,0.97,11,272,Good
3188,40.1,58.4,5,13.4,27.5,10.3,1.91,4.7,616,Poor
3189,47,66.5,44.2,78.1,46.5,20.9,1.91,5.4,673,Hazardous
3190,36,59.4,18.1,20.1,29.2,10,1.29,13.4,527,Moderate
3191,42.5,109.7,19.8,45.8,24.2,18.3,2.81,4.9,873,Hazardous
3192,28.7,60.5,14.2,16.3,23.6,3.1,1.09,13.3,454,Good
3193,40.9,106.7,156.8,172.3,30.5,24.7,1.7,5,862,Hazardous
3194,23.5,41.3,5.4,8.4,24.9,7.9,1.12,10.7,360,Good
3195,25.7,46.4,1.3,5.7,24.6,8.5,0.92,11.1,494,Good
3196,35.5,82.5,2.5,13.1,21.4,11.7,1.33,6.2,692,Moderate
3197,19.5,51.5,2.1,9.5,17,2.8,0.95,11.9,471,Good
3198,32.3,69,1.1,13.5,23.9,9.9,1.39,5.8,461,Moderate
3199,25.5,68.4,54.1,64.4,30.8,0.7,1.81,5.7,671,Poor
3200,37.5,58.7,5.6,22.7,22,9.2,1.56,9.6,467,Moderate
3201,28,45.1,12.5,13.4,26.1,6.5,0.94,10.3,409,Good
3202,27.8,53.7,7.8,16.9,29.7,7.9,1.31,5.6,613,Moderate
3203,26.3,49.5,1.6,5.6,22,1.2,1.05,11.2,207,Good
3204,39,77.2,37.9,52.4,47.7,18.9,1.7,5.2,617,Poor
3205,37.1,58,15.9,19.3,27,16.2,1.18,7.2,403,Moderate
3206,39.3,79.9,2.4,23.6,54.1,30.2,2.54,5.2,733,Hazardous
3207,22.3,68,28.8,43.1,29.5,13.8,1.97,9,612,Moderate
3208,28,52.5,7.1,15.8,24.7,2.4,1,13.2,554,Good
3209,25.5,59.8,7.7,13.1,16.4,2.6,1.05,13,244,Good
3210,24.9,93.1,12.5,18.1,25,2.9,2.26,8.6,473,Poor
3211,40.4,79.3,29.1,43.9,31.1,18,1.85,6.6,615,Poor
3212,31.2,65.8,7.1,16.2,22.4,5.3,1.4,6,495,Moderate
3213,30.9,92.5,24.3,29.7,34.9,18,1.64,9.1,678,Poor
3214,21.4,49.5,7.6,15.3,22.7,7.8,0.92,12.5,576,Good
3215,34.4,86.5,52.9,63.7,25.5,8,1.78,7.6,375,Moderate
3216,30.1,59.5,3.9,8.3,19.6,-0.4,1,15.3,488,Good
3217,40.7,67.9,12.1,30.6,35.9,18.9,2.24,5.5,504,Poor
3218,19.8,61.8,20.4,28.4,25.2,5.4,1.07,11.8,504,Good
3219,23.6,53.4,13.5,20.5,15.8,2.5,0.98,11.3,235,Good
3220,32.9,62.6,17.1,30.6,21.9,14.6,1.4,5.2,533,Moderate
3221,25.7,77.2,87.5,98.2,27.9,12,2.49,5,541,Poor
3222,42.1,74.2,0.7,16.8,32.9,31.7,2.73,3.3,526,Hazardous
3223,23,38.2,22.6,27.7,15.7,6.9,1.11,10.2,340,Good
3224,27.2,46,4.5,8.3,24.2,6.1,1.06,12.5,545,Good
3225,39,107.1,23.9,45,46.1,25.8,2.65,3.4,756,Hazardous
3226,31.3,68.3,26.6,31.6,40.1,19.8,1.51,10.4,568,Poor
3227,22.3,59.6,17.9,23.5,27.9,5.8,1.01,10,359,Good
3228,57.7,77.3,22.8,42.8,33.2,20.4,3.03,3.9,810,Hazardous
3229,25.2,66.5,20.7,25,24.3,4,0.88,14.2,297,Good
3230,22.6,76.7,1.2,6.5,20.9,6.7,1.22,10.7,565,Good
3231,40.2,84.8,61.2,77,35.2,3.9,1.82,2.8,905,Hazardous
3232,35.1,61.5,26,46.4,32,15,1.55,10.5,731,Poor
3233,26.8,54.3,25.1,33.7,27.1,6.3,1.61,9.7,632,Moderate
3234,34.2,99.4,8.9,32,32.3,7.9,1.71,3.3,601,Poor
3235,32.5,74.3,5,18.7,32.3,15.5,1.83,4.8,769,Poor
3236,35.7,102.1,39.7,49.8,19.5,13,2.04,7.2,472,Poor
3237,25.8,47.3,9.4,16.9,34.1,6.4,1.92,5.3,367,Moderate
3238,26.7,72.9,28.7,30.2,32.9,6.4,1.65,8.1,688,Moderate
3239,50.4,93.5,17.1,33.7,42.7,17.6,2.56,3.1,610,Hazardous
3240,43.4,88.4,35.6,48,39.4,14.4,1.78,4.6,639,Poor
3241,26.8,63.4,13.8,21.4,18.8,2.8,1,10.3,303,Good
3242,22.6,47.1,3.1,9.8,11.3,7.8,1.06,14.4,351,Good
3243,25.9,71.3,2.5,4.7,13.3,3.9,1.09,15.4,229,Good
3244,25.3,42.3,10.7,13,11.9,2.3,1,10.2,381,Good
3245,25.6,74.7,3.7,8.6,20.2,1,0.84,14.9,287,Good
3246,20.7,80.4,7.4,19.8,25.5,7.9,1.01,5.5,573,Moderate
3247,41.9,100.5,93.8,116.9,41.8,4.7,2.75,6.9,827,Hazardous
3248,27.8,70.8,3,20.7,30.8,17.7,2.02,3.5,502,Poor
3249,23.1,60,86.4,95.6,28.8,7.9,1.11,5.5,506,Moderate
3250,30.5,82,13.4,26.6,29.8,12.4,1.71,4,473,Poor
